58.44,-242.02,0.00,111821.00,0,-0.00
58.54,-242.02,176.00,111996.00,1,-0.00
58.48,-242.02,345.00,112166.00,1,-0.00
58.44,-242.02,514.00,112335.00,1,-0.00
58.37,-242.02,683.00,112504.00,1,-0.00
58.37,-242.02,852.00,112673.00,1,-0.00
58.44,-242.02,1183.00,112850.00,0,-0.00
58.37,-242.02,1361.00,113029.00,0,-0.00
58.41,-242.02,1539.00,113206.00,0,-0.00
58.41,-242.02,1716.00,113383.00,0,-0.00
58.41,-242.02,1893.00,113561.00,0,-0.00
58.44,-242.02,2071.00,113738.00,0,-0.00
58.44,-242.02,2248.00,113915.00,0,-0.00
58.44,-242.02,2430.00,114097.00,0,-0.00
58.37,-242.02,2607.00,114274.00,0,-0.00
58.44,-242.02,2785.00,114452.00,0,-0.00
58.48,-242.02,2962.00,114629.00,0,-0.00
58.48,-242.02,3139.00,114806.00,0,-0.00
58.54,-242.02,3317.00,114984.00,0,-0.00
58.51,-242.02,3495.00,115162.00,0,-0.00
58.58,-242.02,3672.00,115340.00,0,-0.00
58.58,-242.02,3850.00,115517.00,0,-0.00
58.58,-242.02,4027.00,115694.00,0,-0.00
58.71,-242.02,4204.00,115872.00,0,-0.00
58.71,-242.02,4382.00,116049.00,0,-0.00
58.71,-242.02,4560.00,116227.00,0,-0.00
58.71,-242.02,4743.00,116410.00,0,-0.00
58.78,-242.02,4920.00,116587.00,0,-0.00
58.89,-242.02,5097.00,116765.00,0,-0.00
58.85,-242.02,5275.00,116942.00,0,-0.00
58.85,-242.02,5453.00,117120.00,0,-0.00
58.95,-242.02,5631.00,117298.00,0,-0.00
59.02,-242.02,5808.00,117475.00,0,-0.00
59.06,-242.02,5985.00,117652.00,0,-0.00
59.12,-242.02,6163.00,117830.00,0,-0.00
59.19,-242.02,6340.00,118007.00,0,-0.00
59.23,-242.02,6517.00,118184.00,0,-0.00
59.26,-242.02,6696.00,118363.00,0,-0.00
59.33,-242.02,6878.00,118545.00,0,-0.00
59.40,-242.02,7055.00,118722.00,0,-0.00
59.43,-242.02,7233.00,118900.00,0,-0.00
59.57,-242.02,7410.00,119077.00,0,-0.00
59.43,-242.02,7588.00,119255.00,0,-0.00
59.60,-242.02,7766.00,119433.00,0,-0.00
59.71,-242.02,7943.00,119610.00,0,-0.00
59.71,-242.02,8120.00,119788.00,0,-0.00
59.74,-242.02,8298.00,119965.00,0,-0.00
59.77,-242.02,8475.00,120142.00,0,-0.00
59.84,-242.02,8653.00,120321.00,0,-0.00
59.84,-242.02,8831.00,120498.00,0,-0.00
59.88,-242.02,9008.00,120675.00,0,-0.00
59.98,-242.02,9191.00,120858.00,0,-0.00
60.01,-242.02,9368.00,121035.00,0,-0.00
60.05,-242.02,9545.00,121212.00,0,-0.00
60.18,-242.02,9724.00,121391.00,0,-0.00
60.22,-242.02,9901.00,121568.00,0,-0.00
60.18,-242.02,10078.00,121745.00,0,-0.00
60.29,-242.02,10256.00,121923.00,0,-0.00
60.29,-242.02,10433.00,122100.00,0,-0.00
60.36,-242.02,10610.00,122278.00,0,-0.00
60.32,-242.02,10789.00,122456.00,0,-0.00
60.53,-242.02,10966.00,122633.00,0,-0.00
60.49,-242.02,11144.00,122811.00,0,-0.00
60.49,-242.02,11326.00,122993.00,0,-0.00
60.53,-242.02,11503.00,123170.00,0,-0.00
60.59,-242.02,11681.00,123348.00,0,-0.00
60.59,-242.02,11859.00,123526.00,0,-0.00
60.70,-242.02,12036.00,123703.00,0,-0.00
60.73,-242.02,12214.00,123881.00,0,-0.00
60.66,-242.02,12391.00,124058.00,0,-0.00
60.70,-242.02,12568.00,124236.00,0,-0.00
60.80,-242.02,12746.00,124413.00,0,-0.00
60.70,-242.02,12924.00,124591.00,0,-0.00
60.83,-242.02,13102.00,124769.00,0,-0.00
60.94,-242.02,13279.00,124946.00,0,-0.00
60.94,-242.02,13461.00,125128.00,0,-0.00
61.00,-242.02,13639.00,125306.00,0,-0.00
60.90,-242.02,13817.00,125484.00,0,-0.00
61.00,-242.02,13994.00,125661.00,0,-0.00
61.00,-242.02,14172.00,125839.00,0,-0.00
61.07,-242.02,14349.00,126016.00,0,-0.00
61.11,-242.02,14526.00,126194.00,0,-0.00
61.04,-242.02,14704.00,126371.00,0,-0.00
61.07,-242.02,14881.00,126548.00,0,-0.00
61.07,-242.02,15060.00,126727.00,0,-0.00
61.18,-242.02,15237.00,126904.00,0,-0.00
61.18,-242.02,15414.00,127081.00,0,-0.00
61.21,-242.02,15597.00,127264.00,0,-0.00
61.18,-242.02,15774.00,127441.00,0,-0.00
61.31,-242.02,15952.00,127619.00,0,-0.00
61.28,-242.02,16130.00,127797.00,0,-0.00
61.28,-242.02,16307.00,127974.00,0,-0.00
61.31,-242.02,16484.00,128152.00,0,-0.00
61.35,-242.02,16662.00,128329.00,0,-0.00
61.24,-242.02,16839.00,128506.00,0,-0.00
61.28,-242.02,17018.00,128685.00,0,-0.00
61.35,-242.02,17195.00,128862.00,0,-0.00
61.42,-242.02,17372.00,129039.00,0,-0.00
61.38,-242.02,17550.00,129217.00,0,-0.00
61.38,-242.02,17727.00,129394.00,0,-0.00
61.31,-242.02,17909.00,129576.00,0,-0.00
61.45,-242.02,18088.00,129755.00,0,-0.00
61.35,-242.02,18265.00,129932.00,0,-0.00
61.42,-242.02,18442.00,130109.00,0,-0.00
61.42,-242.02,18620.00,130287.00,0,-0.00
61.35,-242.02,18797.00,130464.00,0,-0.00
61.42,-242.02,18974.00,130641.00,0,-0.00
61.42,-242.02,19153.00,130820.00,0,-0.00
61.48,-242.02,19330.00,130997.00,0,-0.00
61.48,-242.02,19507.00,131175.00,0,-0.00
61.42,-242.02,19685.00,131352.00,0,-0.00
61.48,-242.02,19862.00,131529.00,0,-0.00
61.48,-242.02,20045.00,131712.00,0,-0.00
61.55,-242.02,20223.00,131890.00,0,-0.00
61.42,-242.02,20400.00,132067.00,0,-0.00
61.42,-242.02,20577.00,132244.00,0,-0.00
61.48,-242.02,20755.00,132422.00,0,-0.00
61.45,-242.02,20932.00,132599.00,0,-0.00
61.52,-242.02,21109.00,132777.00,0,-0.00
61.45,-242.02,21288.00,132955.00,0,-0.00
61.48,-242.02,21465.00,133132.00,0,-0.00
61.45,-242.02,21643.00,133310.00,0,-0.00
61.45,-242.02,21820.00,133487.00,0,-0.00
61.48,-242.02,21997.00,133664.00,0,-0.00
61.48,-242.02,22179.00,133846.00,0,-0.00
61.52,-242.02,22357.00,134024.00,0,-0.00
61.52,-242.02,22534.00,134201.00,0,-0.00
61.59,-242.02,22711.00,134378.00,0,-0.00
61.42,-242.02,22889.00,134556.00,0,-0.00
61.48,-242.02,23066.00,134733.00,0,-0.00
61.48,-242.02,23243.00,134912.00,0,-0.00
61.45,-242.02,23422.00,135089.00,0,-0.00
61.48,-242.02,23599.00,135266.00,0,-0.00
61.48,-242.02,23777.00,135444.00,0,-0.00
61.52,-242.02,23954.00,135621.00,0,-0.00
61.48,-242.02,24131.00,135798.00,0,-0.00
61.52,-242.02,24315.00,135982.00,0,-0.00
61.45,-242.02,24492.00,136159.00,0,-0.00
61.48,-242.02,24670.00,136337.00,0,-0.00
61.52,-242.02,24847.00,136514.00,0,-0.00
61.45,-242.02,25024.00,136691.00,0,-0.00
61.55,-242.02,25202.00,136869.00,0,-0.00
61.45,-242.02,25380.00,137047.00,0,-0.00
61.48,-242.02,25557.00,137225.00,0,-0.00
61.48,-242.02,25735.00,137402.00,0,-0.00
61.42,-242.02,25912.00,137579.00,0,-0.00
61.42,-242.02,26090.00,137757.00,0,-0.00
61.35,-242.02,26267.00,137934.00,0,-0.00
61.45,-242.02,26450.00,138117.00,0,-0.00
61.35,-242.02,26628.00,138295.00,0,-0.00
61.38,-242.02,26805.00,138472.00,0,-0.00
61.45,-242.02,26983.00,138650.00,0,-0.00
61.42,-242.02,27160.00,138827.00,0,-0.00
61.42,-242.02,27337.00,139004.00,0,-0.00
61.38,-242.02,27516.00,139183.00,0,-0.00
61.42,-242.02,27693.00,139360.00,0,-0.00
61.38,-242.02,27870.00,139538.00,0,-0.00
61.35,-242.02,28048.00,139715.00,0,-0.00
61.31,-242.02,28225.00,139892.00,0,-0.00
61.35,-242.02,28403.00,140070.00,0,-0.00
61.38,-242.02,28581.00,140248.00,0,-0.00
61.35,-242.02,28763.00,140430.00,0,-0.00
61.38,-242.02,28941.00,140608.00,0,-0.00
61.31,-242.02,29118.00,140785.00,0,-0.00
61.28,-242.02,29295.00,140963.00,0,-0.00
61.28,-242.02,29473.00,141140.00,0,-0.00
61.28,-242.02,29651.00,141318.00,0,-0.00
61.35,-242.02,29829.00,141496.00,0,-0.00
61.31,-242.02,30006.00,141673.00,0,-0.00
61.31,-242.02,30183.00,141850.00,0,-0.00
61.31,-242.02,30361.00,142028.00,0,-0.00
61.28,-242.02,30538.00,142205.00,0,-0.00
61.28,-242.02,30716.00,142384.00,0,-0.00
61.31,-242.02,30899.00,142566.00,0,-0.00
61.24,-242.02,31076.00,142743.00,0,-0.00
61.31,-242.02,31254.00,142921.00,0,-0.00
61.24,-242.02,31431.00,143098.00,0,-0.00
61.31,-242.02,31609.00,143276.00,0,-0.00
61.28,-242.02,31787.00,143454.00,0,-0.00
61.14,-242.02,31964.00,143631.00,0,-0.00
61.18,-242.02,32141.00,143809.00,0,-0.00
61.31,-242.02,32319.00,143986.00,0,-0.00
61.18,-242.02,32496.00,144163.00,0,-0.00
61.11,-242.02,32675.00,144342.00,0,-0.00
61.14,-242.02,32852.00,144519.00,0,-0.00
61.18,-242.02,33034.00,144701.00,0,-0.00
61.18,-242.02,33212.00,144879.00,0,-0.00
61.21,-242.02,33389.00,145056.00,0,-0.00
61.11,-242.02,33566.00,145233.00,0,-0.00
61.18,-242.02,33745.00,145412.00,0,-0.00
61.07,-242.02,33922.00,145589.00,0,-0.00
61.07,-242.02,34099.00,145767.00,0,-0.00
61.21,-242.02,34277.00,145944.00,0,-0.00
61.11,-242.02,34454.00,146121.00,0,-0.00
61.07,-242.02,34632.00,146299.00,0,-0.00
61.07,-242.02,34810.00,146477.00,0,-0.00
61.04,-242.02,34987.00,146654.00,0,-0.00
61.04,-242.02,35169.00,146836.00,0,-0.00
61.04,-242.02,35346.00,147013.00,0,-0.00
61.07,-242.02,35523.00,147190.00,0,-0.00
61.11,-242.02,35701.00,147368.00,0,-0.00
61.04,-242.02,35879.00,147546.00,0,-0.00
61.04,-242.02,36056.00,147724.00,0,-0.00
61.04,-242.02,36234.00,147901.00,0,-0.00
61.07,-242.02,36411.00,148078.00,0,-0.00
61.11,-242.02,36589.00,148256.00,0,-0.00
61.00,-242.02,36766.00,148433.00,0,-0.00
61.00,-242.02,36944.00,148611.00,0,-0.00
60.94,-242.02,37122.00,148789.00,0,-0.00
60.97,-242.02,37302.00,148969.00,0,-0.00
60.97,-242.02,37480.00,149147.00,0,-0.00
60.97,-242.02,37657.00,149324.00,0,-0.00
61.00,-242.02,37834.00,149502.00,0,-0.00
60.90,-242.02,38013.00,149680.00,0,-0.00
60.94,-242.02,38190.00,149857.00,0,-0.00
60.90,-242.02,38368.00,150035.00,0,-0.00
60.90,-242.02,38545.00,150212.00,0,-0.00
60.90,-242.02,38722.00,150389.00,0,-0.00
60.90,-242.02,38900.00,150567.00,0,-0.00
60.87,-242.02,39078.00,150745.00,0,-0.00
60.83,-242.02,39255.00,150923.00,0,-0.00
60.87,-242.02,39436.00,151104.00,0,-0.00
60.90,-242.02,39614.00,151281.00,0,-0.00
60.83,-242.02,39791.00,151458.00,0,-0.00
60.80,-242.02,39969.00,151636.00,0,-0.00
60.83,-242.02,40147.00,151814.00,0,-0.00
60.80,-242.02,40324.00,151991.00,0,-0.00
60.87,-242.02,40502.00,152169.00,0,-0.00
60.83,-242.02,40679.00,152346.00,0,-0.00
60.83,-242.02,40857.00,152524.00,0,-0.00
60.87,-242.02,41034.00,152701.00,0,-0.00
60.83,-242.02,41212.00,152879.00,0,-0.00
60.77,-242.02,41390.00,153057.00,0,-0.00
60.73,-242.02,41567.00,153234.00,0,-0.00
60.80,-242.02,41749.00,153417.00,0,-0.00
60.73,-242.02,41927.00,153594.00,0,-0.00
60.80,-242.02,42105.00,153772.00,0,-0.00
60.73,-242.02,42283.00,153950.00,0,-0.00
60.80,-242.02,42460.00,154127.00,0,-0.00
60.63,-242.02,42637.00,154304.00,0,-0.00
60.73,-242.02,42815.00,154482.00,0,-0.00
60.73,-242.02,42992.00,154659.00,0,-0.00
60.73,-242.02,43169.00,154838.00,0,-0.00
60.73,-242.02,43348.00,155015.00,0,-0.00
60.70,-242.02,43525.00,155192.00,0,-0.00
60.70,-242.02,43703.00,155370.00,0,-0.00
60.66,-242.02,43885.00,155552.00,0,-0.00
60.59,-242.02,44062.00,155730.00,0,-0.00
60.70,-242.02,44241.00,155908.00,0,-0.00
60.63,-242.02,44418.00,156085.00,0,-0.00
60.63,-242.02,44596.00,156263.00,0,-0.00
60.63,-242.02,44773.00,156440.00,0,-0.00
60.59,-242.02,44950.00,156617.00,0,-0.00
60.63,-242.02,45128.00,156795.00,0,-0.00
60.63,-242.02,45306.00,156973.00,0,-0.00
60.59,-242.02,45483.00,157151.00,0,-0.00
60.59,-242.02,45661.00,157328.00,0,-0.00
60.59,-242.02,45838.00,157505.00,0,-0.00
60.63,-242.02,46020.00,157688.00,0,-0.00
