56.36,-242.02,0.00,38907.00,0,-0.00
56.36,-242.02,177.00,39085.00,1,-0.00
56.46,-242.02,346.00,39254.00,1,-0.00
56.39,-242.02,515.00,39422.00,1,-0.00
56.46,-242.02,684.00,39591.00,1,-0.00
56.46,-242.02,853.00,39760.00,1,-0.00
56.36,-242.02,1186.00,39939.00,0,-0.00
56.39,-242.02,1363.00,40116.00,0,-0.00
56.36,-242.02,1540.00,40294.00,0,-0.00
56.43,-242.02,1718.00,40471.00,0,-0.00
56.32,-242.02,1895.00,40648.00,0,-0.00
56.46,-242.02,2073.00,40826.00,0,-0.00
56.36,-242.02,2251.00,41004.00,0,-0.00
56.39,-242.02,2428.00,41181.00,0,-0.00
56.46,-242.02,2611.00,41364.00,0,-0.00
56.49,-242.02,2788.00,41541.00,0,-0.00
56.49,-242.02,2965.00,41718.00,0,-0.00
56.49,-242.02,3143.00,41896.00,0,-0.00
56.39,-242.02,3321.00,42074.00,0,-0.00
56.60,-242.02,3499.00,42252.00,0,-0.00
56.53,-242.02,3676.00,42429.00,0,-0.00
56.63,-242.02,3853.00,42606.00,0,-0.00
56.63,-242.02,4031.00,42784.00,0,-0.00
56.63,-242.02,4208.00,42961.00,0,-0.00
56.73,-242.02,4386.00,43140.00,0,-0.00
56.80,-242.02,4564.00,43317.00,0,-0.00
56.84,-242.02,4746.00,43499.00,0,-0.00
56.80,-242.02,4924.00,43677.00,0,-0.00
56.87,-242.02,5101.00,43854.00,0,-0.00
56.87,-242.02,5279.00,44033.00,0,-0.00
56.94,-242.02,5457.00,44210.00,0,-0.00
57.04,-242.02,5634.00,44387.00,0,-0.00
57.08,-242.02,5812.00,44565.00,0,-0.00
57.11,-242.02,5989.00,44742.00,0,-0.00
57.28,-242.02,6166.00,44919.00,0,-0.00
57.28,-242.02,6344.00,45097.00,0,-0.00
57.35,-242.02,6522.00,45275.00,0,-0.00
57.35,-242.02,6699.00,45453.00,0,-0.00
57.42,-242.02,6877.00,45630.00,0,-0.00
57.52,-242.02,7059.00,45812.00,0,-0.00
57.52,-242.02,7237.00,45990.00,0,-0.00
57.55,-242.02,7415.00,46168.00,0,-0.00
57.66,-242.02,7592.00,46346.00,0,-0.00
57.76,-242.02,7770.00,46523.00,0,-0.00
57.69,-242.02,7947.00,46700.00,0,-0.00
57.79,-242.02,8125.00,46878.00,0,-0.00
57.79,-242.02,8302.00,47055.00,0,-0.00
57.93,-242.02,8480.00,47234.00,0,-0.00
58.07,-242.02,8658.00,47411.00,0,-0.00
58.00,-242.02,8835.00,47588.00,0,-0.00
58.13,-242.02,9013.00,47766.00,0,-0.00
58.20,-242.02,9190.00,47943.00,0,-0.00
58.17,-242.02,9372.00,48125.00,0,-0.00
58.17,-242.02,9551.00,48304.00,0,-0.00
58.30,-242.02,9728.00,48481.00,0,-0.00
58.34,-242.02,9905.00,48659.00,0,-0.00
58.34,-242.02,10083.00,48836.00,0,-0.00
58.44,-242.02,10260.00,49013.00,0,-0.00
58.44,-242.02,10438.00,49191.00,0,-0.00
58.58,-242.02,10616.00,49369.00,0,-0.00
58.58,-242.02,10794.00,49547.00,0,-0.00
58.51,-242.02,10971.00,49724.00,0,-0.00
58.71,-242.02,11149.00,49902.00,0,-0.00
58.68,-242.02,11326.00,50079.00,0,-0.00
58.71,-242.02,11504.00,50257.00,0,-0.00
58.89,-242.02,11687.00,50440.00,0,-0.00
58.85,-242.02,11865.00,50618.00,0,-0.00
58.82,-242.02,12042.00,50795.00,0,-0.00
58.85,-242.02,12220.00,50973.00,0,-0.00
58.89,-242.02,12397.00,51150.00,0,-0.00
58.99,-242.02,12575.00,51329.00,0,-0.00
59.02,-242.02,12753.00,51506.00,0,-0.00
59.09,-242.02,12930.00,51684.00,0,-0.00
59.09,-242.02,13108.00,51861.00,0,-0.00
59.23,-242.02,13285.00,52038.00,0,-0.00
59.12,-242.02,13463.00,52216.00,0,-0.00
59.09,-242.02,13640.00,52393.00,0,-0.00
59.19,-242.02,13824.00,52577.00,0,-0.00
59.16,-242.02,14001.00,52754.00,0,-0.00
59.19,-242.02,14179.00,52932.00,0,-0.00
59.26,-242.02,14356.00,53109.00,0,-0.00
59.30,-242.02,14534.00,53287.00,0,-0.00
59.43,-242.02,14712.00,53465.00,0,-0.00
59.30,-242.02,14889.00,53643.00,0,-0.00
59.40,-242.02,15067.00,53820.00,0,-0.00
59.40,-242.02,15244.00,53998.00,0,-0.00
59.40,-242.02,15422.00,54175.00,0,-0.00
59.50,-242.02,15599.00,54353.00,0,-0.00
59.50,-242.02,15778.00,54531.00,0,-0.00
59.43,-242.02,15960.00,54714.00,0,-0.00
59.57,-242.02,16138.00,54891.00,0,-0.00
59.54,-242.02,16315.00,55068.00,0,-0.00
59.60,-242.02,16493.00,55246.00,0,-0.00
59.57,-242.02,16671.00,55424.00,0,-0.00
59.60,-242.02,16849.00,55602.00,0,-0.00
59.50,-242.02,17026.00,55779.00,0,-0.00
59.64,-242.02,17204.00,55957.00,0,-0.00
59.64,-242.02,17381.00,56134.00,0,-0.00
59.60,-242.02,17559.00,56312.00,0,-0.00
59.60,-242.02,17736.00,56489.00,0,-0.00
59.64,-242.02,17915.00,56668.00,0,-0.00
59.60,-242.02,18092.00,56845.00,0,-0.00
59.74,-242.02,18274.00,57027.00,0,-0.00
59.60,-242.02,18452.00,57205.00,0,-0.00
59.71,-242.02,18629.00,57382.00,0,-0.00
59.74,-242.02,18808.00,57561.00,0,-0.00
59.81,-242.02,18985.00,57738.00,0,-0.00
59.81,-242.02,19163.00,57916.00,0,-0.00
59.67,-242.02,19340.00,58093.00,0,-0.00
59.95,-242.02,19518.00,58271.00,0,-0.00
59.84,-242.02,19695.00,58448.00,0,-0.00
59.77,-242.02,19874.00,58627.00,0,-0.00
59.67,-242.02,20051.00,58804.00,0,-0.00
59.77,-242.02,20229.00,58982.00,0,-0.00
59.77,-242.02,20410.00,59164.00,0,-0.00
59.81,-242.02,20588.00,59341.00,0,-0.00
59.77,-242.02,20765.00,59520.00,0,-0.00
59.84,-242.02,20944.00,59697.00,0,-0.00
59.84,-242.02,21121.00,59874.00,0,-0.00
59.84,-242.02,21299.00,60052.00,0,-0.00
59.84,-242.02,21476.00,60229.00,0,-0.00
59.84,-242.02,21654.00,60407.00,0,-0.00
59.84,-242.02,21831.00,60584.00,0,-0.00
59.84,-242.02,22010.00,60763.00,0,-0.00
59.84,-242.02,22187.00,60940.00,0,-0.00
59.84,-242.02,22365.00,61118.00,0,-0.00
59.84,-242.02,22542.00,61295.00,0,-0.00
59.84,-242.02,22723.00,61476.00,0,-0.00
59.84,-242.02,22902.00,61655.00,0,-0.00
59.84,-242.02,23079.00,61832.00,0,-0.00
59.84,-242.02,23257.00,62010.00,0,-0.00
59.84,-242.02,23434.00,62187.00,0,-0.00
59.84,-242.02,23612.00,62365.00,0,-0.00
59.84,-242.02,23789.00,62542.00,0,-0.00
59.84,-242.02,23968.00,62721.00,0,-0.00
59.84,-242.02,24145.00,62898.00,0,-0.00
59.84,-242.02,24323.00,63076.00,0,-0.00
59.84,-242.02,24500.00,63253.00,0,-0.00
59.84,-242.02,24677.00,63431.00,0,-0.00
59.84,-242.02,24860.00,63613.00,0,-0.00
59.84,-242.02,25038.00,63792.00,0,-0.00
59.84,-242.02,25216.00,63969.00,0,-0.00
59.84,-242.02,25393.00,64147.00,0,-0.00
59.84,-242.02,25571.00,64324.00,0,-0.00
59.84,-242.02,25748.00,64501.00,0,-0.00
59.84,-242.02,25926.00,64679.00,0,-0.00
59.84,-242.02,26104.00,64857.00,0,-0.00
59.84,-242.02,26282.00,65035.00,0,-0.00
59.84,-242.02,26459.00,65212.00,0,-0.00
59.84,-242.02,26637.00,65390.00,0,-0.00
59.84,-242.02,26814.00,65567.00,0,-0.00
59.84,-242.02,26992.00,65745.00,0,-0.00
59.84,-242.02,27175.00,65928.00,0,-0.00
59.84,-242.02,27353.00,66106.00,0,-0.00
59.84,-242.02,27530.00,66283.00,0,-0.00
59.84,-242.02,27708.00,66461.00,0,-0.00
59.84,-242.02,27885.00,66638.00,0,-0.00
59.84,-242.02,28064.00,66817.00,0,-0.00
59.84,-242.02,28241.00,66994.00,0,-0.00
59.84,-242.02,28419.00,67172.00,0,-0.00
59.84,-242.02,28596.00,67349.00,0,-0.00
59.84,-242.02,28774.00,67527.00,0,-0.00
59.84,-242.02,28951.00,67704.00,0,-0.00
59.84,-242.02,29130.00,67883.00,0,-0.00
59.84,-242.02,29312.00,68065.00,0,-0.00
59.84,-242.02,29490.00,68243.00,0,-0.00
59.84,-242.02,29667.00,68420.00,0,-0.00
59.84,-242.02,29845.00,68598.00,0,-0.00
59.84,-242.02,30022.00,68775.00,0,-0.00
59.84,-242.02,30201.00,68954.00,0,-0.00
59.84,-242.02,30378.00,69131.00,0,-0.00
59.84,-242.02,30556.00,69309.00,0,-0.00
59.84,-242.02,30733.00,69486.00,0,-0.00
59.84,-242.02,30911.00,69664.00,0,-0.00
59.84,-242.02,31088.00,69841.00,0,-0.00
59.84,-242.02,31267.00,70020.00,0,-0.00
59.84,-242.02,31444.00,70197.00,0,-0.00
59.84,-242.02,31626.00,70379.00,0,-0.00
59.84,-242.02,31804.00,70557.00,0,-0.00
59.84,-242.02,31981.00,70734.00,0,-0.00
59.84,-242.02,32160.00,70913.00,0,-0.00
59.84,-242.02,32337.00,71090.00,0,-0.00
59.84,-242.02,32515.00,71268.00,0,-0.00
59.84,-242.02,32692.00,71445.00,0,-0.00
59.84,-242.02,32870.00,71623.00,0,-0.00
59.84,-242.02,33047.00,71800.00,0,-0.00
59.84,-242.02,33226.00,71979.00,0,-0.00
59.84,-242.02,33403.00,72156.00,0,-0.00
59.84,-242.02,33581.00,72334.00,0,-0.00
59.84,-242.02,33763.00,72516.00,0,-0.00
59.84,-242.02,33941.00,72694.00,0,-0.00
59.84,-242.02,34118.00,72871.00,0,-0.00
59.84,-242.02,34297.00,73050.00,0,-0.00
59.84,-242.02,34474.00,73227.00,0,-0.00
59.84,-242.02,34652.00,73405.00,0,-0.00
59.84,-242.02,34829.00,73582.00,0,-0.00
59.84,-242.02,35007.00,73760.00,0,-0.00
59.84,-242.02,35184.00,73937.00,0,-0.00
59.84,-242.02,35363.00,74116.00,0,-0.00
59.84,-242.02,35540.00,74293.00,0,-0.00
59.84,-242.02,35717.00,74471.00,0,-0.00
59.84,-242.02,35895.00,74648.00,0,-0.00
59.84,-242.02,36076.00,74830.00,0,-0.00
59.84,-242.02,36255.00,75008.00,0,-0.00
59.84,-242.02,36432.00,75186.00,0,-0.00
59.84,-242.02,36610.00,75363.00,0,-0.00
59.84,-242.02,36787.00,75540.00,0,-0.00
59.84,-242.02,36965.00,75718.00,0,-0.00
59.84,-242.02,37142.00,75895.00,0,-0.00
59.84,-242.02,37320.00,76073.00,0,-0.00
59.84,-242.02,37498.00,76251.00,0,-0.00
59.84,-242.02,37676.00,76429.00,0,-0.00
59.84,-242.02,37853.00,76606.00,0,-0.00
59.84,-242.02,38031.00,76784.00,0,-0.00
59.84,-242.02,38211.00,76965.00,0,-0.00
59.84,-242.02,38390.00,77143.00,0,-0.00
59.84,-242.02,38567.00,77321.00,0,-0.00
59.84,-242.02,38745.00,77498.00,0,-0.00
59.84,-242.02,38922.00,77675.00,0,-0.00
59.84,-242.02,39100.00,77853.00,0,-0.00
59.84,-242.02,39277.00,78030.00,0,-0.00
59.84,-242.02,39456.00,78209.00,0,-0.00
59.84,-242.02,39633.00,78386.00,0,-0.00
59.84,-242.02,39811.00,78564.00,0,-0.00
